# mirror design exported by jaxmirror
# angle of incidence: 0 deg
# phase convention sign: +1
# incident medium: Air (n=1)
# layer 1: main/MgF2/Franta, thickness 20 nm
# substrate: main/Al/Rakic
# columns: wavelength_nm, R_s, R_p, phase_s_rad, phase_p_rad, GDD_s_fs2, GDD_p_fs2
1.738610000000000127e+03,9.763955805889160677e-01,9.763955805889160677e-01,-9.167149213766531801e+00,-6.025556560176738685e+00,3.762706969446535932e-02,3.762706969446535932e-02
1.739204999999999927e+03,9.763996401604450037e-01,9.763996401604450037e-01,-9.167239530434288852e+00,-6.025646876844494848e+00,3.765720793532172789e-02,3.765720793532172789e-02
1.739799999999999955e+03,9.764036920576605327e-01,9.764036920576605327e-01,-9.167329780158558705e+00,-6.025737126568765589e+00,3.768561027827661836e-02,3.768561027827661836e-02
1.740394999999999982e+03,9.764077363079743943e-01,9.764077363079743943e-01,-9.167419963009391992e+00,-6.025827309419598876e+00,3.771317934738151190e-02,3.771317934738151190e-02
1.740990000000000009e+03,9.764117729386595501e-01,9.764117729386595501e-01,-9.167510079056871319e+00,-6.025917425467078203e+00,3.774077252254158521e-02,3.774077252254158521e-02
1.741585000000000036e+03,9.764158019769153540e-01,9.764158019769153540e-01,-9.167600128370981594e+00,-6.026007474781188478e+00,3.776838985985675468e-02,3.776838985985675468e-02
1.742179999999999836e+03,9.764198234498689954e-01,9.764198234498689954e-01,-9.167690111021611798e+00,-6.026097457431818682e+00,3.779603141535451544e-02,3.779603141535451544e-02
1.742775000000000091e+03,9.764238373845749441e-01,9.764238373845749441e-01,-9.167780027078547889e+00,-6.026187373488754773e+00,3.782369724498407110e-02,3.782369724498407110e-02
1.743369999999999891e+03,9.764278438080131739e-01,9.764278438080131739e-01,-9.167869876611483448e+00,-6.026277223021691221e+00,3.785138740462219709e-02,3.785138740462219709e-02
1.743965000000000146e+03,9.764318427470398687e-01,9.764318427470398687e-01,-9.167959659690026797e+00,-6.026367006100234569e+00,3.787832802941291238e-02,3.787832802941291238e-02
1.744559999999999945e+03,9.764358342281530545e-01,9.764358342281530545e-01,-9.168049376383763160e+00,-6.026456722793970044e+00,3.790523775391762412e-02,3.790523775391762412e-02
1.745154999999999973e+03,9.764398182777003221e-01,9.764398182777003221e-01,-9.168139026762201382e+00,-6.026546373172408266e+00,3.793217242529585420e-02,3.793217242529585420e-02
1.745750000000000000e+03,9.764437949219539892e-01,9.764437949219539892e-01,-9.168228610894754382e+00,-6.026635957304960378e+00,3.795913209736805072e-02,3.795913209736805072e-02
1.746344999999999800e+03,9.764477641871222025e-01,9.764477641871222025e-01,-9.168318128850735604e+00,-6.026725475260942488e+00,3.798611682388892269e-02,3.798611682388892269e-02
1.746940000000000055e+03,9.764517260993421655e-01,9.764517260993421655e-01,-9.168407580699364345e+00,-6.026814927109571229e+00,3.801312665855167278e-02,3.801312665855167278e-02
1.747534999999999854e+03,9.764556806846836912e-01,9.764556806846836912e-01,-9.168496966509758650e+00,-6.026904312919964646e+00,3.804050734272546724e-02,3.804050734272546724e-02
1.748130000000000109e+03,9.764596279699560011e-01,9.764596279699560011e-01,-9.168586286350869585e+00,-6.026993632761076469e+00,3.806952633600334257e-02,3.806952633600334257e-02
1.748724999999999909e+03,9.764635679838171711e-01,9.764635679838171711e-01,-9.168675540291385317e+00,-6.027082886701591313e+00,3.809857040580496429e-02,3.809857040580496429e-02
1.749319999999999936e+03,9.764675007551224528e-01,9.764675007551224528e-01,-9.168764728399871444e+00,-6.027172074810077440e+00,3.812763961145791691e-02,3.812763961145791691e-02
1.749914999999999964e+03,9.764714263126503813e-01,9.764714263126503813e-01,-9.168853850744795864e+00,-6.027261197155003636e+00,3.815673401210861043e-02,3.815673401210861043e-02
1.750509999999999991e+03,9.764753446850964469e-01,9.764753446850964469e-01,-9.168942907394537656e+00,-6.027350253804745428e+00,3.818585366672337666e-02,3.818585366672337666e-02
1.751105000000000018e+03,9.764792559010777584e-01,9.764792559010777584e-01,-9.169031898417376425e+00,-6.027439244827582421e+00,3.821499863408660269e-02,3.821499863408660269e-02
1.751699999999999818e+03,9.764831599890156921e-01,9.764831599890156921e-01,-9.169120823881510063e+00,-6.027528170291716947e+00,3.823911694923274457e-02,3.823911694923274457e-02
1.752295000000000073e+03,9.764870569729144911e-01,9.764870569729144911e-01,-9.169209683855745752e+00,-6.027617030265951747e+00,3.825579134784762997e-02,3.825579134784762997e-02
1.752889999999999873e+03,9.764909468711376883e-01,9.764909468711376883e-01,-9.169298478409682929e+00,-6.027705824819888925e+00,3.827249611210659791e-02,3.827249611210659791e-02
1.753485000000000127e+03,9.764948297016389223e-01,9.764948297016389223e-01,-9.169387207612880175e+00,-6.027794554023087059e+00,3.828923127164014090e-02,3.828923127164014090e-02
1.754079999999999927e+03,9.764987054823407453e-01,9.764987054823407453e-01,-9.169475871534798372e+00,-6.027883217945004368e+00,3.830599685598563842e-02,3.830599685598563842e-02
1.754674999999999955e+03,9.765025742311269630e-01,9.765025742311269630e-01,-9.169564470244791821e+00,-6.027971816654998705e+00,3.832279289458737082e-02,3.832279289458737082e-02
1.755269999999999982e+03,9.765064359658480742e-01,9.765064359658480742e-01,-9.169653003812120673e+00,-6.028060350222327557e+00,3.833961941679302210e-02,3.833961941679302210e-02
1.755865000000000009e+03,9.765102907051901315e-01,9.765102907051901315e-01,-9.169741472305812380e+00,-6.028148818716018376e+00,3.837181595544374157e-02,3.837181595544374157e-02
1.756460000000000036e+03,9.765141384802007440e-01,9.765141384802007440e-01,-9.169829875792991913e+00,-6.028237222203199686e+00,3.841370201859649336e-02,3.841370201859649336e-02
1.757054999999999836e+03,9.765179793310367895e-01,9.765179793310367895e-01,-9.169918214339357831e+00,-6.028325560749563827e+00,3.845561002028618364e-02,3.845561002028618364e-02
1.757650000000000091e+03,9.765218132979470722e-01,9.765218132979470722e-01,-9.170006488010479018e+00,-6.028413834420686790e+00,3.849754004799670060e-02,3.849754004799670060e-02
1.758244999999999891e+03,9.765256404210481689e-01,9.765256404210481689e-01,-9.170094696871847972e+00,-6.028502043282055745e+00,3.853949218772723811e-02,3.853949218772723811e-02
1.758840000000000146e+03,9.765294607403317562e-01,9.765294607403317562e-01,-9.170182840988864825e+00,-6.028590187399070821e+00,3.858146652398901366e-02,3.858146652398901366e-02
1.759434999999999945e+03,9.765332742956586154e-01,9.765332742956586154e-01,-9.170270920426839112e+00,-6.028678266837045108e+00,3.862346313981254720e-02,3.862346313981254720e-02
1.760029999999999973e+03,9.765370811239940663e-01,9.765370811239940663e-01,-9.170358935251410770e+00,-6.028766281661617654e+00,3.863762647022685875e-02,3.863762647022685875e-02
1.760625000000000000e+03,9.765408812432057051e-01,9.765408812432057051e-01,-9.170446885530957104e+00,-6.028854231941163100e+00,3.864585398057139576e-02,3.864585398057139576e-02
1.761219999999999800e+03,9.765446746631766262e-01,9.765446746631766262e-01,-9.170534771334933666e+00,-6.028942117745141438e+00,3.865411580102719180e-02,3.865411580102719180e-02
1.761815000000000055e+03,9.765484613937559510e-01,9.765484613937559510e-01,-9.170622592732705414e+00,-6.029029939142912298e+00,3.866241194448854362e-02,3.866241194448854362e-02
1.762409999999999854e+03,9.765522414447880273e-01,9.765522414447880273e-01,-9.170710349793528948e+00,-6.029117696203735832e+00,3.867074242327762923e-02,3.867074242327762923e-02
1.763005000000000109e+03,9.765560148261153151e-01,9.765560148261153151e-01,-9.170798042586559617e+00,-6.029205388996766501e+00,3.867910724913635467e-02,3.867910724913635467e-02
1.763599999999999909e+03,9.765597815475777210e-01,9.765597815475777210e-01,-9.170885671180849741e+00,-6.029293017591056625e+00,3.868750643323420890e-02,3.868750643323420890e-02
1.764195000000000164e+03,9.765635416242771649e-01,9.765635416242771649e-01,-9.170973235644725108e+00,-6.029380582054931992e+00,3.872490591890697526e-02,3.872490591890697526e-02
1.764789999999999964e+03,9.765672950923660611e-01,9.765672950923660611e-01,-9.171060736043905592e+00,-6.029468082454112476e+00,3.876233270489445187e-02,3.876233270489445187e-02
1.765384999999999991e+03,9.765710419931410424e-01,9.765710419931410424e-01,-9.171148172443396973e+00,-6.029555518853602969e+00,3.879978686856186409e-02,3.879978686856186409e-02
1.765980000000000018e+03,9.765747823677634054e-01,9.765747823677634054e-01,-9.171235544908116211e+00,-6.029642891318322206e+00,3.883726848539905546e-02,3.883726848539905546e-02
1.766574999999999818e+03,9.765785162572647726e-01,9.765785162572647726e-01,-9.171322853502893224e+00,-6.029730199913099220e+00,3.887477762902134121e-02,3.887477762902134121e-02
1.767170000000000073e+03,9.765822437025433178e-01,9.765822437025433178e-01,-9.171410098292467339e+00,-6.029817444702674223e+00,3.891231437116762087e-02,3.891231437116762087e-02
1.767764999999999873e+03,9.765859647443334568e-01,9.765859647443334568e-01,-9.171497279341497944e+00,-6.029904625751703939e+00,3.894539392634248365e-02,3.894539392634248365e-02
1.768360000000000127e+03,9.765896794148246629e-01,9.765896794148246629e-01,-9.171584396715426024e+00,-6.029991743125632908e+00,3.895757442461465075e-02,3.895757442461465075e-02
1.768954999999999927e+03,9.765933877260749574e-01,9.765933877260749574e-01,-9.171671450481689192e+00,-6.030078796891895188e+00,3.896978699798986367e-02,3.896978699798986367e-02
1.769549999999999955e+03,9.765970896872038232e-01,9.765970896872038232e-01,-9.171758440707925786e+00,-6.030165787118133558e+00,3.898203166851191281e-02,3.898203166851191281e-02
1.770144999999999982e+03,9.766007853073319644e-01,9.766007853073319644e-01,-9.171845367461681775e+00,-6.030252713871889547e+00,3.899430845763200704e-02,3.899430845763200704e-02
1.770739999999999782e+03,9.766044745955744233e-01,9.766044745955744233e-01,-9.171932230810401876e+00,-6.030339577220608760e+00,3.900661738620590097e-02,3.900661738620590097e-02
1.771335000000000036e+03,9.766081575610383592e-01,9.766081575610383592e-01,-9.172019030821443764e+00,-6.030426377231649759e+00,3.900628587350090520e-02,3.900628587350090520e-02
1.771929999999999836e+03,9.766118342116502093e-01,9.766118342116502093e-01,-9.172105767564193712e+00,-6.030513113974401485e+00,3.896808544372257904e-02,3.896808544372257904e-02
1.772525000000000091e+03,9.766155045636163434e-01,9.766155045636163434e-01,-9.172192441111596040e+00,-6.030599787521802035e+00,3.894118329219198316e-02,3.894118329219198316e-02
1.773119999999999891e+03,9.766191686505141245e-01,9.766191686505141245e-01,-9.172279051535793926e+00,-6.030686397945999921e+00,3.891428002334501590e-02,3.891428002334501590e-02
1.773715000000000146e+03,9.766228265074266002e-01,9.766228265074266002e-01,-9.172365598908715612e+00,-6.030772945318921607e+00,3.888737563278969050e-02,3.888737563278969050e-02
1.774309999999999945e+03,9.766264781693180241e-01,9.766264781693180241e-01,-9.172452083302175652e+00,-6.030859429712382536e+00,3.886047011445484256e-02,3.886047011445484256e-02
1.774904999999999973e+03,9.766301236710432931e-01,9.766301236710432931e-01,-9.172538504787882019e+00,-6.030945851198088903e+00,3.883356346058608466e-02,3.883356346058608466e-02
1.775500000000000000e+03,9.766337630473462816e-01,9.766337630473462816e-01,-9.172624863437432552e+00,-6.031032209847639436e+00,3.880665566174944237e-02,3.880665566174944237e-02
1.776094999999999800e+03,9.766373963323983221e-01,9.766373963323983221e-01,-9.172711159322339824e+00,-6.031118505732546708e+00,3.877389371264534923e-02,3.877389371264534923e-02
1.776690000000000055e+03,9.766410235476609136e-01,9.766410235476609136e-01,-9.172797392514736359e+00,-6.031204738924943243e+00,3.873431708655334510e-02,3.873431708655334510e-02
1.777284999999999854e+03,9.766446447006368325e-01,9.766446447006368325e-01,-9.172883563087445680e+00,-6.031290909497652564e+00,3.869473550197375517e-02,3.869473550197375517e-02
1.777880000000000109e+03,9.766482597981085423e-01,9.766482597981085423e-01,-9.172969671113218482e+00,-6.031377017523426254e+00,3.865514892938604063e-02,3.865514892938604063e-02
1.778474999999999909e+03,9.766518688468622811e-01,9.766518688468622811e-01,-9.173055716664693549e+00,-6.031463063074900433e+00,3.861555733895397080e-02,3.861555733895397080e-02
1.779070000000000164e+03,9.766554718536871738e-01,9.766554718536871738e-01,-9.173141699814394201e+00,-6.031549046224601973e+00,3.857596070052828757e-02,3.857596070052828757e-02
1.779664999999999964e+03,9.766590688253743435e-01,9.766590688253743435e-01,-9.173227620634735402e+00,-6.031634967044941398e+00,3.853635898363855922e-02,3.853635898363855922e-02
1.780259999999999991e+03,9.766626597692946721e-01,9.766626597692946721e-01,-9.173313479197986453e+00,-6.031720825608194225e+00,3.850044958739298057e-02,3.850044958739298057e-02
1.780855000000000018e+03,9.766662447025510341e-01,9.766662447025510341e-01,-9.173399275575892631e+00,-6.031806621986098627e+00,3.846731137682805196e-02,3.846731137682805196e-02
1.781449999999999818e+03,9.766698236502713293e-01,9.766698236502713293e-01,-9.173485009839726700e+00,-6.031892356249932696e+00,3.843417214629626932e-02,3.843417214629626932e-02
1.782045000000000073e+03,9.766733966377548759e-01,9.766733966377548759e-01,-9.173570682060647741e+00,-6.031978028470855513e+00,3.840103187659860140e-02,3.840103187659860140e-02
1.782639999999999873e+03,9.766769636902301599e-01,9.766769636902301599e-01,-9.173656292309706473e+00,-6.032063638719913357e+00,3.836789054809634086e-02,3.836789054809634086e-02
1.783235000000000127e+03,9.766805248328482847e-01,9.766805248328482847e-01,-9.173741840657839930e+00,-6.032149187068046814e+00,3.833474814071291537e-02,3.833474814071291537e-02
1.783829999999999927e+03,9.766840800906904096e-01,9.766840800906904096e-01,-9.173827327175876789e+00,-6.032234673586083673e+00,3.830160463393492143e-02,3.830160463393492143e-02
1.784425000000000182e+03,9.766876294886974730e-01,9.766876294886974730e-01,-9.173912751934594212e+00,-6.032320098344801984e+00,3.826275807259238437e-02,3.826275807259238437e-02
1.785019999999999982e+03,9.766911730510038359e-01,9.766911730510038359e-01,-9.173998115005261411e+00,-6.032405461415467407e+00,3.822123993634522765e-02,3.822123993634522765e-02
1.785614999999999782e+03,9.766947108012203893e-01,9.766947108012203893e-01,-9.174083416459406948e+00,-6.032490762869614720e+00,3.817972603762527506e-02,3.817972603762527506e-02
1.786210000000000036e+03,9.766982427628810859e-01,9.766982427628810859e-01,-9.174168656368461683e+00,-6.032576002778667679e+00,3.813821634155825646e-02,3.813821634155825646e-02
1.786804999999999836e+03,9.767017689594578167e-01,9.767017689594578167e-01,-9.174253834803732133e+00,-6.032661181213939905e+00,3.809671081299877138e-02,3.809671081299877138e-02
1.787400000000000091e+03,9.767052894143524178e-01,9.767052894143524178e-01,-9.174338951836425338e+00,-6.032746298246632222e+00,3.805520941652856814e-02,3.805520941652856814e-02
1.787994999999999891e+03,9.767088041509029983e-01,9.767088041509029983e-01,-9.174424007537627546e+00,-6.032831353947833541e+00,3.801371211645958315e-02,3.801371211645958315e-02
1.788590000000000146e+03,9.767123131912710532e-01,9.767123131912710532e-01,-9.174509001978245593e+00,-6.032916348388452477e+00,3.797796226153293125e-02,3.797796226153293125e-02
1.789184999999999945e+03,9.767158165486217181e-01,9.767158165486217181e-01,-9.174593935228511299e+00,-6.033001281638719071e+00,3.794389114235070803e-02,3.794389114235070803e-02
1.789779999999999973e+03,9.767193142317843746e-01,9.767193142317843746e-01,-9.174678807358276345e+00,-6.033086153768482340e+00,3.790981179305925181e-02,3.790981179305925181e-02
1.790375000000000000e+03,9.767228062495498797e-01,9.767228062495498797e-01,-9.174763618437278723e+00,-6.033170964847484719e+00,3.787572419562836024e-02,3.787572419562836024e-02
1.790969999999999800e+03,9.767262926107005416e-01,9.767262926107005416e-01,-9.174848368535155174e+00,-6.033255714945361170e+00,3.784162833189643610e-02,3.784162833189643610e-02
1.791565000000000055e+03,9.767297733240163371e-01,9.767297733240163371e-01,-9.174933057721435858e+00,-6.033340404131641854e+00,3.780752418356782968e-02,3.780752418356782968e-02
1.792159999999999854e+03,9.767332483982616997e-01,9.767332483982616997e-01,-9.175017686065542577e+00,-6.033425032475749461e+00,3.777341173221349796e-02,3.777341173221349796e-02
1.792755000000000109e+03,9.767367178437428299e-01,9.767367178437428299e-01,-9.175102253636890026e+00,-6.033509600047096910e+00,3.773253989027181704e-02,3.773253989027181704e-02
1.793349999999999909e+03,9.767401816810336035e-01,9.767401816810336035e-01,-9.175186760505418704e+00,-6.033594106915624700e+00,3.769030827715915549e-02,3.769030827715915549e-02
1.793945000000000164e+03,9.767436399348697895e-01,9.767436399348697895e-01,-9.175271206741214769e+00,-6.033678553151420765e+00,3.764808184938919083e-02,3.764808184938919083e-02
1.794539999999999964e+03,9.767470926299192113e-01,9.767470926299192113e-01,-9.175355592414259576e+00,-6.033762938824465571e+00,3.760586057016928468e-02,3.760586057016928468e-02
1.795134999999999991e+03,9.767505397907854103e-01,9.767505397907854103e-01,-9.175439917594420791e+00,-6.033847264004628563e+00,3.756364440228184692e-02,3.756364440228184692e-02
1.795730000000000018e+03,9.767539814419963218e-01,9.767539814419963218e-01,-9.175524182351464830e+00,-6.033931528761671714e+00,3.752143330807874988e-02,3.752143330807874988e-02
1.796324999999999818e+03,9.767574176080108250e-01,9.767574176080108250e-01,-9.175608386755039092e+00,-6.034015733165245976e+00,3.747922724948442308e-02,3.747922724948442308e-02
1.796920000000000073e+03,9.767608483122591778e-01,9.767608483122591778e-01,-9.175692530874664854e+00,-6.034099877284871738e+00,3.743848585278625185e-02,3.743848585278625185e-02
1.797514999999999873e+03,9.767642735727811720e-01,9.767642735727811720e-01,-9.175776614779621809e+00,-6.034183961189829581e+00,3.739792358057573984e-02,3.739792358057573984e-02
1.798110000000000127e+03,9.767676934057329952e-01,9.767676934057329952e-01,-9.175860638539042213e+00,-6.034267984949249097e+00,3.735736110586219960e-02,3.735736110586219960e-02
1.798704999999999927e+03,9.767711078272328651e-01,9.767711078272328651e-01,-9.175944602221946411e+00,-6.034351948632153295e+00,3.731679839765018880e-02,3.731679839765018880e-02
1.799300000000000182e+03,9.767745168533574773e-01,9.767745168533574773e-01,-9.176028505897249943e+00,-6.034435852307456827e+00,3.727623542498953446e-02,3.727623542498953446e-02
1.799894999999999982e+03,9.767779205001511089e-01,9.767779205001511089e-01,-9.176112349633761767e+00,-6.034519696043969539e+00,3.723567215697108634e-02,3.723567215697108634e-02
1.800489999999999782e+03,9.767813187836140720e-01,9.767813187836140720e-01,-9.176196133500186036e+00,-6.034603479910392920e+00,3.719510856272884719e-02,3.719510856272884719e-02
1.801085000000000036e+03,9.767847117199872642e-01,9.767847117199872642e-01,-9.176279857565141640e+00,-6.034687203975347636e+00,3.715313229697739250e-02,3.715313229697739250e-02
1.801679999999999836e+03,9.767880993268064360e-01,9.767880993268064360e-01,-9.176363521897261677e+00,-6.034770868307468561e+00,3.711105584144388375e-02,3.711105584144388375e-02
1.802275000000000091e+03,9.767914816219701590e-01,9.767914816219701590e-01,-9.176447126565113521e+00,-6.034854472975319517e+00,3.706898101923599559e-02,3.706898101923599559e-02
1.802869999999999891e+03,9.767948586233312636e-01,9.767948586233312636e-01,-9.176530671637152636e+00,-6.034938018047358632e+00,3.702690779584923153e-02,3.702690779584923153e-02
1.803465000000000146e+03,9.767982303487011686e-01,9.767982303487011686e-01,-9.176614157181731457e+00,-6.035021503591937453e+00,3.698483613677229498e-02,3.698483613677229498e-02
1.804059999999999945e+03,9.768015968158424434e-01,9.768015968158424434e-01,-9.176697583267095837e+00,-6.035104929677301833e+00,3.694276600748801209e-02,3.694276600748801209e-02
1.804655000000000200e+03,9.768049580424746914e-01,9.768049580424746914e-01,-9.176780949961385048e+00,-6.035188296371591932e+00,3.690069737347084766e-02,3.690069737347084766e-02
1.805250000000000000e+03,9.768083140461684133e-01,9.768083140461684133e-01,-9.176864257332653096e+00,-6.035271603742859980e+00,3.685755191264259573e-02,3.685755191264259573e-02
1.805844999999999800e+03,9.768116648439757466e-01,9.768116648439757466e-01,-9.176947505448938003e+00,-6.035354851859144887e+00,3.681436100978194986e-02,3.681436100978194986e-02
1.806440000000000055e+03,9.768150104527737465e-01,9.768150104527737465e-01,-9.177030694378194298e+00,-6.035438040788401182e+00,3.677117193180741428e-02,3.677117193180741428e-02
1.807034999999999854e+03,9.768183508893993894e-01,9.768183508893993894e-01,-9.177113824188273483e+00,-6.035521170598480367e+00,3.672798464321709588e-02,3.672798464321709588e-02
1.807630000000000109e+03,9.768216861706441323e-01,9.768216861706441323e-01,-9.177196894946920480e+00,-6.035604241357128252e+00,3.668479910853747472e-02,3.668479910853747472e-02
1.808224999999999909e+03,9.768250163132631281e-01,9.768250163132631281e-01,-9.177279906721778957e+00,-6.035687253131984953e+00,3.664161529232108638e-02,3.664161529232108638e-02
1.808820000000000164e+03,9.768283413339674537e-01,9.768283413339674537e-01,-9.177362859580380672e+00,-6.035770205990586668e+00,3.659843315914620282e-02,3.659843315914620282e-02
1.809414999999999964e+03,9.768316612494402085e-01,9.768316612494402085e-01,-9.177445753590177446e+00,-6.035853100000384330e+00,3.655412941986409953e-02,3.655412941986409953e-02
1.810009999999999991e+03,9.768349760763878065e-01,9.768349760763878065e-01,-9.177528588818610444e+00,-6.035935935228816440e+00,3.650978906247408229e-02,3.650978906247408229e-02
1.810605000000000018e+03,9.768382858314914596e-01,9.768382858314914596e-01,-9.177611365333033788e+00,-6.036018711743240672e+00,3.646545113395493337e-02,3.646545113395493337e-02
1.811199999999999818e+03,9.768415905313906356e-01,9.768415905313906356e-01,-9.177694083200703901e+00,-6.036101429610909896e+00,3.642111559725388220e-02,3.642111559725388220e-02
1.811795000000000073e+03,9.768448901926853889e-01,9.768448901926853889e-01,-9.177776742488767070e+00,-6.036184088898974842e+00,3.637678241535092366e-02,3.637678241535092366e-02
1.812389999999999873e+03,9.768481848319324756e-01,9.768481848319324756e-01,-9.177859343264271885e+00,-6.036266689674478769e+00,3.633245155126041404e-02,3.633245155126041404e-02
1.812985000000000127e+03,9.768514744656501270e-01,9.768514744656501270e-01,-9.177941885594156801e+00,-6.036349232004363685e+00,3.628812296802839954e-02,3.628812296802839954e-02
1.813579999999999927e+03,9.768547591102334504e-01,9.768547591102334504e-01,-9.178024369545250138e+00,-6.036431715955457022e+00,3.624432631022620616e-02,3.624432631022620616e-02
1.814175000000000182e+03,9.768580387816462318e-01,9.768580387816462318e-01,-9.178106795184234556e+00,-6.036514141594440552e+00,3.620055443454632538e-02,3.620055443454632538e-02
1.814769999999999982e+03,9.768613134957131461e-01,9.768613134957131461e-01,-9.178189162577675475e+00,-6.036596508987881471e+00,3.615678405980918969e-02,3.615678405980918969e-02
1.815365000000000009e+03,9.768645832682159025e-01,9.768645832682159025e-01,-9.178271471792037062e+00,-6.036678818202243058e+00,3.611301515063265744e-02,3.611301515063265744e-02
1.815960000000000036e+03,9.768678481148992399e-01,9.768678481148992399e-01,-9.178353722893678679e+00,-6.036761069303886451e+00,3.606924767168088325e-02,3.606924767168088325e-02
1.816554999999999836e+03,9.768711080514713707e-01,9.768711080514713707e-01,-9.178435915948863766e+00,-6.036843262359069762e+00,3.602548158766015474e-02,3.602548158766015474e-02
1.817150000000000091e+03,9.768743630936028710e-01,9.768743630936028710e-01,-9.178518051023743851e+00,-6.036925397433949847e+00,3.598171686332263947e-02,3.598171686332263947e-02
1.817744999999999891e+03,9.768776132570856641e-01,9.768776132570856641e-01,-9.178600128184472240e+00,-6.037007474594679124e+00,3.593207036992948633e-02,3.593207036992948633e-02
1.818340000000000146e+03,9.768808585584715098e-01,9.768808585584715098e-01,-9.178682147497582378e+00,-6.037089493907788373e+00,3.588200593080532325e-02,3.588200593080532325e-02
1.818934999999999945e+03,9.768840990145080116e-01,9.768840990145080116e-01,-9.178764109029645013e+00,-6.037171455439851009e+00,3.583194767371915973e-02,3.583194767371915973e-02
1.819529999999999973e+03,9.768873346419069126e-01,9.768873346419069126e-01,-9.178846012847129643e+00,-6.037253359257336527e+00,3.578189555356612456e-02,3.578189555356612456e-02
1.820125000000000000e+03,9.768905654573312169e-01,9.768905654573312169e-01,-9.178927859016402735e+00,-6.037335205426609619e+00,3.573184952531387182e-02,3.573184952531387182e-02
1.820719999999999800e+03,9.768937914774075137e-01,9.768937914774075137e-01,-9.179009647603724176e+00,-6.037416994013930172e+00,3.568180954399366445e-02,3.568180954399366445e-02
1.821315000000000055e+03,9.768970127187189822e-01,9.768970127187189822e-01,-9.179091378675250823e+00,-6.037498725085457707e+00,3.563177556471208707e-02,3.563177556471208707e-02
1.821909999999999854e+03,9.769002291971943253e-01,9.769002291971943253e-01,-9.179173052296789592e+00,-6.037580398706996476e+00,3.559811027939280975e-02,3.559811027939280975e-02
1.822505000000000109e+03,9.769034409252936868e-01,9.769034409252936868e-01,-9.179254668532674799e+00,-6.037662014942881683e+00,3.556644329067905341e-02,3.556644329067905341e-02
1.823099999999999909e+03,9.769066479142732851e-01,9.769066479142732851e-01,-9.179336227446665220e+00,-6.037743573856872992e+00,3.553476700332840882e-02,3.553476700332840882e-02
1.823695000000000164e+03,9.769098501753683550e-01,9.769098501753683550e-01,-9.179417729102432588e+00,-6.037825075512639472e+00,3.550308140407236468e-02,3.550308140407236468e-02
1.824289999999999964e+03,9.769130477197898177e-01,9.769130477197898177e-01,-9.179499173563545611e+00,-6.037906519973753383e+00,3.547138647965255437e-02,3.547138647965255437e-02
1.824884999999999991e+03,9.769162405587279441e-01,9.769162405587279441e-01,-9.179580560893487728e+00,-6.037987907303693724e+00,3.543968221683678477e-02,3.543968221683678477e-02
1.825480000000000018e+03,9.769194287033557966e-01,9.769194287033557966e-01,-9.179661891155639353e+00,-6.038069237565846237e+00,3.540796860240807975e-02,3.540796860240807975e-02
1.826074999999999818e+03,9.769226121657893502e-01,9.769226121657893502e-01,-9.179743164413716627e+00,-6.038150510823922623e+00,3.534398847536374122e-02,3.534398847536374122e-02
1.826670000000000073e+03,9.769257909645728821e-01,9.769257909645728821e-01,-9.179824380734139311e+00,-6.038231727144346195e+00,3.527351120744223745e-02,3.527351120744223745e-02
1.827264999999999873e+03,9.769289651208439285e-01,9.769289651208439285e-01,-9.179905540184371660e+00,-6.038312886594579432e+00,3.520305596527113778e-02,3.520305596527113778e-02
1.827860000000000127e+03,9.769321346556866237e-01,9.769321346556866237e-01,-9.179986642831773125e+00,-6.038393989241979121e+00,3.513262267128068606e-02,3.513262267128068606e-02
1.828454999999999927e+03,9.769352995901289249e-01,9.769352995901289249e-01,-9.180067688743585919e+00,-6.038475035153791914e+00,3.506221124803082789e-02,3.506221124803082789e-02
1.829050000000000182e+03,9.769384599451366169e-01,9.769384599451366169e-01,-9.180148677986945671e+00,-6.038556024397153443e+00,3.499182161821710185e-02,3.499182161821710185e-02
1.829644999999999982e+03,9.769416157416194180e-01,9.769416157416194180e-01,-9.180229610628879655e+00,-6.038636957039087427e+00,3.492145370466213233e-02,3.492145370466213233e-02
1.830240000000000009e+03,9.769447669996019767e-01,9.769447669996019767e-01,-9.180310486735976383e+00,-6.038717833146182379e+00,3.488036773855075767e-02,3.488036773855075767e-02
1.830835000000000036e+03,9.769479137323893170e-01,9.769479137323893170e-01,-9.180391306372083449e+00,-6.038798652782290333e+00,3.484786305744271701e-02,3.484786305744271701e-02
1.831429999999999836e+03,9.769510559500400593e-01,9.769510559500400593e-01,-9.180472069599687757e+00,-6.038879416009893752e+00,3.481534885535077228e-02,3.481534885535077228e-02
1.832025000000000091e+03,9.769541936625797396e-01,9.769541936625797396e-01,-9.180552776481169630e+00,-6.038960122891376514e+00,3.478282511982525721e-02,3.478282511982525721e-02
1.832619999999999891e+03,9.769573268800113564e-01,9.769573268800113564e-01,-9.180633427078820574e+00,-6.039040773489028346e+00,3.475029183841799041e-02,3.475029183841799041e-02
1.833215000000000146e+03,9.769604556123259176e-01,9.769604556123259176e-01,-9.180714021454843277e+00,-6.039121367865050161e+00,3.471774899868656367e-02,3.471774899868656367e-02
1.833809999999999945e+03,9.769635798694938922e-01,9.769635798694938922e-01,-9.180794559671344501e+00,-6.039201906081550497e+00,3.468519658819092105e-02,3.468519658819092105e-02
